,Unnamed: 0,product_id,survey_id,p1,p2,y,a1,a2,p75_25,p25_75,p64_36,p36_64,p50_50,p70_25,p25_70,p59_36,p36_59,p45_45,p85_25,p25_85,p74_36,p36_74,p55_55,p0_110,p110_0,p0_120,p120_0
203,203,7557073,358991979,0.04670713254105392,0.018380807484840292,0,0.2409831599830914,0.5700742629159861,0.05553523715345123,0.07424898226426863,0.05966335269144471,0.07003369862924756,0.06478548148281096,0.05743217392520251,0.07424898226426863,0.06150230413478745,0.07003369862924756,0.06660954631720388,0.05185986033128912,0.07424898226426863,0.055916782901462465,0.07003369862924756,0.06297274431443511,0.08333333333333331,0.043427085909258326,0.08333333333333331,0.04007959582031572
204,204,8168081,358991979,0.11862632711846992,0.13156788515464646,0,-0.2765123249037287,-0.46077511978360164,0.11105386176095786,0.09338573580279953,0.10760287740087318,0.09739546344326128,0.10278153399557792,0.10946405794305895,0.09338573580279953,0.105947089980166,0.09739546344326128,0.10095115549067687,0.11438475153422903,0.09338573580279953,0.11071374790502975,0.09739546344326128,0.10457905959880025,0.08333333333333331,0.12111302716347522,0.08333333333333331,0.12373791858248052
205,205,6233937,358991979,0.10723191591197594,0.1886633824859081,1,-0.21614405426632038,-0.6920244692921976,0.1030591359241867,0.09100264538557346,0.10083273299595037,0.09398777309409867,0.09740552436015967,0.10211929010221386,0.09100264538557346,0.09966722412115851,0.09398777309409867,0.0961512181356287,0.10480338145048078,0.09100264538557346,0.10288023886001994,0.09398777309409867,0.09869717648696046,0.08333333333333331,0.10867089481395008,0.08333333333333331,0.10975422381985564
206,206,8587412,358991979,0.15494687871467938,0.12985921132146921,0,-0.4420813595656077,-0.45269823655626884,0.13647015659444656,0.10017167977939295,0.12828437650149457,0.10813958867185851,0.11806869184093294,0.13264356194575483,0.10017167977939295,0.12472769360634539,0.10813958867185851,0.11429195514347672,0.14384484290827906,0.10017167977939295,0.13571917169574163,0.10813958867185851,0.12181931729627776,0.08333333333333331,0.16223936750961582,0.08333333333333331,0.16964299448130415
207,207,8619556,358991979,0.024971959011404532,0.007842477860198524,0,0.5468111123916775,0.9327866391072087,0.03529902878031662,0.06452144445210108,0.04083351042972798,0.056969865196433926,0.04848182926818055,0.03774519117088334,0.06452144445210108,0.043414753544392386,0.056969865196433926,0.05151063165796861,0.03093198059663709,0.06452144445210108,0.035744177080740784,0.056969865196433926,0.04549250423164608,0.08333333333333331,0.0214970475625751,0.08333333333333331,0.018525869658976596
208,208,8782041,358991979,0.08987952675067544,0.06756188697130491,0,-0.1133475889924967,-0.07347392549162261,0.09010428449515044,0.08694466478198533,0.08993876374476344,0.08818508040565562,0.08926486608407609,0.09008670461994621,0.08694466478198533,0.08974271788449828,0.08818508040565562,0.08895519352392108,0.09005532150913208,0.08694466478198533,0.09010788939088628,0.08818508040565562,0.08955883058363956,0.08333333333333331,0.08948014757731307,0.08333333333333331,0.08886084496531489
209,209,8846155,358991979,0.12296971961126442,0.10916112742088571,0,-0.29829881350462545,-0.3473838750151453,0.1142835143909874,0.09424577654376504,0.1100461753841829,0.09879988419742354,0.10472169844626822,0.11233787532322899,0.09424577654376504,0.10821344984947866,0.09879988419742354,0.1027066116371485,0.1179888192141484,0.09424577654376504,0.11390529919054633,0.09879988419742354,0.10670179026533848,0.08333333333333331,0.12619663574714438,0.08333333333333331,0.1291655811948284
210,210,3102958,358991980,0.06460156333028537,0.05346589205677013,0,0.30463269783955316,0.38252389131319775,0.07879699534872374,0.10940820841279315,0.08514366044880639,0.10240470255511123,0.09384977173298316,0.08164675766829604,0.10940820841279315,0.08827305309578327,0.10240470255511123,0.09693550660860216,0.07302050038084189,0.10940820841279315,0.07937073650100873,0.10240470255511123,0.09076091813116448,0.125,0.05940941103671741,0.125,0.05431182583535363
211,211,3885330,358991980,0.09335861161126185,0.09435456950590013,0,0.09599028903542034,0.0647908768737251,0.10317512459976547,0.11925820592785766,0.10717020141610696,0.11625166623102451,0.11188974309303404,0.10502518119080112,0.11925820592785766,0.1089041289680833,0.11625166623102451,0.11350088448294286,0.09927349825919125,0.11925820592785766,0.10355236729995433,0.11625166623102451,0.1102523841732393,0.125,0.08921364898064991,0.125,0.08510507250422845
212,212,6438777,358991980,0.06140039154511057,0.05800485830280748,0,0.3323979904555685,0.3388144122896464,0.0759937558453119,0.10809741035960574,0.08260153806203252,0.100770808271036,0.0916131671202677,0.079007724633975,0.10809741035960574,0.08566321389756333,0.100770808271036,0.09491106708000689,0.06990578032599574,0.10809741035960574,0.07659987594962145,0.100770808271036,0.08831533405271416,0.125,0.05614334190440093,0.125,0.05085174584762191
213,213,6467996,358991980,0.2195420001502069,0.20640062079415655,0,-0.4484486432355932,-0.4318215427240923,0.1965059174300147,0.14828226081975376,0.1857538473374134,0.15901233346823296,0.1723379570370335,0.19154832855925444,0.14828226081975376,0.18111514198135267,0.15901233346823296,0.16728407569860262,0.20566747889483425,0.14828226081975376,0.19553629424767033,0.15901233346823296,0.17727963807696648,0.125,0.22827247340979695,0.125,0.23707192096070512
214,214,6589828,358991980,0.05349225236315298,0.08256024831766261,0,0.4065707990082862,0.14233845639635612,0.06859729720943315,0.10463533160028136,0.07609466779849361,0.09640598742783021,0.0857086908888349,0.07195775420052511,0.10463533160028136,0.07953856743820677,0.09640598742783021,0.08950293514861721,0.06242396279200615,0.10463533160028136,0.069213892704737,0.09640598742783021,0.08228601175726571,0.125,0.04815556581034241,0.125,0.042947194997453295
215,215,7437568,358991980,0.08969046761166866,0.04517660646657319,0,0.11935631567694222,0.47110944101645913,0.10004662187509751,0.11815509699772646,0.10445476187982257,0.114674975336738,0.1097305212524428,0.10208144122902538,0.11815509699772646,0.10638372920481384,0.114674975336738,0.11154681334888963,0.09582644062591429,0.11815509699772646,0.10046033173124781,0.114674975336738,0.10789098058864133,0.125,0.08551037467286131,0.125,0.0811754037950258
216,216,8214546,358991980,0.17088140955249093,0.2957382029289407,0,-0.279046493768308,-0.6888142615260324,0.16202492993431117,0.13881204969735186,0.1575608618636668,0.14421841030360474,0.15131020330713488,0.15993179487501483,0.13881204969735186,0.15544326797294017,0.14421841030360474,0.14888381265018702,0.1659455012019595,0.13881204969735186,0.16159441289347706,0.14421841030360474,0.1536557821372853,0.125,0.17363495457314987,0.125,0.1762714714440978
217,217,8812340,358991980,0.2470333038358229,0.16429900162718925,1,-0.5314529550118693,-0.27894127363926,0.21485935775734236,0.15335143618463007,0.20122046119365788,0.16626111640642238,0.18355994556826902,0.20880101764310816,0.15335143618463007,0.19467889744125666,0.16626111640642238,0.1774349049821516,0.22793683751925695,0.15335143618463007,0.21367208867228313,0.16626111640642238,0.18955895108272316,0.125,0.2596602296120813,0.125,0.2722653646155141
218,218,4898674,358992130,0.0024813465463261004,0.14728425372415221,0,0.8998305407578935,-0.19093278623539345,0.011961892024003435,0.08748927655835506,0.021065123929944644,0.06392539577500768,0.03891966642596976,0.015619109612411286,0.08748927655835506,0.026584270734388134,0.06392539577500768,0.04695906359806273,0.0067097583075850205,0.08748927655835506,0.012639192427014528,0.06392539577500768,0.03157930984959125,0.14285714285714285,0.001199723521816496,0.14285714285714285,0.0005431258125202455
219,219,4921709,358992130,0.006723696633089801,0.14578354080410988,0,0.48539850785396,-0.18434598678400416,0.023018231207827613,0.10422079558259283,0.0356752302238724,0.08314354956357209,0.05728411053194213,0.028335118975298966,0.10422079558259283,0.04271031310088393,0.08314354956357209,0.06612002216312327,0.014605736473071326,0.10422079558259283,0.024018068775266774,0.08314354956357209,0.048931437824775034,0.14285714285714285,0.0038204522828660216,0.14285714285714285,0.0020513833373132363
220,220,5595318,358992130,0.0018119334841613004,0.0899849887982242,0,1.0223954119282619,0.11161713058500772,0.009760858138364078,0.08304704928000897,0.01790167104610123,0.05904584825244258,0.03447005188694318,0.012956879337553566,0.08304704928000897,0.02287338952286289,0.05904584825244258,0.042429166325554976,0.005251656763107562,0.08304704928000897,0.01035041217384485,0.05904584825244258,0.027699018656231533,0.14285714285714285,0.0008348151316682774,0.14285714285714285,0.00035652394439307695
221,221,5621781,358992130,0.25380046832795505,0.0770409942557104,0,-1.5733771961067589,0.2014324640803794,0.2866583802066293,0.2298452335470066,0.29154798491032125,0.2603010298322097,0.28434671836472536,0.2896823604623675,0.2298452335470066,0.2909748255478661,0.2603010298322097,0.2776719875373865,0.27646390889583816,0.2298452335470066,0.28750678194547025,0.2603010298322097,0.2889439352229854,0.14285714285714285,0.23683241602755814,0.14285714285714285,0.218934771719579
222,222,5645562,358992130,0.004923129773623201,0.23183632530653592,0,0.6195558912288521,-0.49697228820477624,0.01873967768621471,0.09862882499539347,0.030165715474015285,0.07644771618242995,0.05056051146110158,0.023485633313855604,0.09862882499539347,0.03681045325540125,0.07644771618242995,0.05935732889024517,0.011452640590743562,0.09862882499539347,0.019627628796009763,0.07644771618242995,0.04264709385352141,0.14285714285714285,0.002660057572139553,0.14285714285714285,0.0013594186605941823
223,223,6365554,358992130,0.0017859711139684004,0.009104844775674777,0,1.0279393572821387,1.2413634349391822,0.009666811501076532,0.08284611515389695,0.01776677603450309,0.05882513293198879,0.034294703799400535,0.012854096751544175,0.08284611515389695,0.02273177612365782,0.05882513293198879,0.04222426664510291,0.005190487906053727,0.08284611515389695,0.010254582385599655,0.05882513293198879,0.027525909640533464,0.14285714285714285,0.0008217199152630395,0.14285714285714285,0.00035005872544575613
224,224,8628330,358992130,0.7284734541208762,0.2989650523355926,1,-2.481742512944349,-0.6821619683803957,0.6401941492358844,0.31392270488274604,0.585877498381242,0.39831132746234915,0.5001242375299174,0.6170668015469689,0.31392270488274604,0.5573149717149398,0.39831132746234915,0.46523816484052455,0.6803258110636006,0.31392270488274604,0.6356033334967942,0.39831132746234915,0.532673294952362,0.14285714285714285,0.7538308155486885,0.14285714285714285,0.7764047178001545
225,225,3178497,358992132,0.12356727049585906,0.13021065630200934,0,-0.2555776846572295,-0.37407817161277557,0.12188464049815016,0.10998539026745777,0.12038125539279151,0.11345201313498526,0.11738917475495826,0.12126872953576769,0.10998539026745777,0.1194608529874663,0.11345201313498526,0.11601911306615773,0.12295937888090973,0.10998539026745777,0.12178277207083908,0.11345201313498526,0.1186398603541569,0.1,0.12337851763653047,0.1,0.12266691847721753
226,226,3966101,358992132,0.01837232375316381,0.024181979027516013,0,0.743056861539167,0.5327408441451759,0.030674388551419896,0.0710335638583069,0.03758854753092123,0.06026231118417793,0.0479965532219864,0.03364479568779832,0.0710335638583069,0.041130986401864335,0.06026231118417793,0.05215742038491409,0.025190236106926632,0.0710335638583069,0.03126697117106088,0.06026231118417793,0.04400188637959207,0.1,0.01473621101466615,0.1,0.011672263797902512
227,227,5431632,358992132,0.04264886802796332,0.04012813588129878,0,0.3389357932621904,0.28539975227954695,0.055785130613930416,0.08510244783935009,0.061865238418237246,0.07852516912639049,0.0701172876524767,0.05853487723761695,0.08510244783935009,0.06463128856647254,0.07852516912639049,0.07313313105888093,0.050259482583659906,0.08510244783935009,0.05633890273054151,0.07852516912639049,0.06709800398047266,0.1,0.03799630189346733,0.1,0.03352616938193653
228,228,6310857,358992132,0.06538669341054713,0.1513626109024847,0,0.11317769502630207,-0.46911916070278326,0.07597886267096089,0.09398016653547213,0.08045109059765802,0.09068599905716816,0.08580114469773122,0.07802010072776171,0.09398016653547213,0.0824187310034518,0.09068599905716816,0.08758920105414048,0.07170759694071512,0.09398016653547213,0.07639597360500283,0.09068599905716816,0.08397324376105822,0.1,0.061127145779537484,0.1,0.05689315549180924
229,229,6520442,358992132,0.11987805330674906,0.08831679297005848,0,-0.23701513330268661,-0.14128906384819412,0.1192554167399,0.10914618071258109,0.11807539352155837,0.11225817889580798,0.11553484605801771,0.1187833118567332,0.10914618071258109,0.11731129453240777,0.11225817889580798,0.1143357827850078,0.11965522378030113,0.10914618071258109,0.11918162712057281,0.11225817889580798,0.11661884524788768,0.1,0.11945168785471699,0.1,0.11837648942662453
230,230,6570623,358992132,0.04860124570137062,0.011093862579526723,0,0.27155632620138653,0.8811724468232939,0.06111906585832164,0.08775208016321659,0.0670327234913366,0.08182965864470666,0.07453082082026956,0.06376213890350604,0.08775208016321659,0.06973849023925613,0.08182965864470666,0.07714313450421681,0.05610829048898293,0.08775208016321659,0.061617776273036065,0.08182965864470666,0.07190379857502642,0.1,0.043828035118843395,0.1,0.03949248708751436
231,231,6869863,358992132,0.04298889686190132,0.008463692659630574,0,0.3348872192538323,0.9944264214260329,0.05610562634556362,0.08526165409351102,0.06214735447545633,0.07872089142963368,0.07038247994988725,0.05883836990361388,0.08526165409351102,0.0649381607465273,0.07872089142963368,0.07337407680141052,0.050610915040731765,0.08526165409351102,0.05665609001547902,0.07872089142963368,0.06738676576405073,0.1,0.03834562515859136,0.1,0.03383207043739984
232,232,7272305,358992132,0.2653609329110621,0.1586942373680739,1,-0.7639978126953823,-0.49958411295886207,0.21966912136744943,0.13533018079529754,0.19981329451937915,0.15275965336720282,0.17569113850546314,0.21067424623205058,0.13533018079529754,0.19132300315719927,0.15275965336720282,0.1674603525073612,0.23788390850246496,0.13533018079529754,0.2179190678893805,0.15275965336720282,0.1843104385235572,0.1,0.2839405350306596,0.1,0.3022715147518411
233,233,7327229,358992132,0.08085667735661355,0.13363725252048322,0,-0.005177530724985377,-0.39027077812005173,0.08874079012571308,0.09866484506281904,0.09166327964976463,0.09734774645580291,0.09483456064794953,0.09009407251062775,0.09866484506281904,0.09287846107966544,0.09734774645580291,0.09579417010562848,0.08572940906442116,0.09866484506281904,0.08902379600226809,0.09734774645580291,0.09381277244650454,0.1,0.07721592523715434,0.1,0.07353473935058383
234,234,7450480,358992132,0.19233903817477008,0.25391077978891824,0,-0.5398457339025945,-0.8193981774313823,0.17078695722859077,0.12374349067198784,0.1609818224028969,0.13415837870412425,0.14772199369126027,0.16637935740452373,0.12374349067198784,0.1561687312856892,0.13415837870412425,0.14299361773228197,0.17989555861088677,0.12374349067198784,0.16981702312181918,0.13415837870412425,0.15225438496769356,0.1,0.19998001527583287,0.1,0.20773419179717048
235,235,1219592,358992133,0.004358365080181901,0.523293461381357,0,0.9898120941683519,-1.0128608790276377,0.01829282337876606,0.12215205613833648,0.0309730950521598,0.08959515111884,0.055256235721979595,0.023352833656410964,0.12215205613833648,0.038531235875407945,0.08959515111884,0.06653204175094131,0.010740865214699758,0.12215205613833648,0.0192312853124984,0.08959515111884,0.045523811871537805,0.2,0.0022677119354855245,0.2,0.00111741620905233
236,236,8564690,358992133,0.002711136245425201,0.15233127910498015,0,1.184473187736125,-0.07453969819747003,0.013431627424586647,0.11272676553167743,0.02424977058301814,0.07953111106857445,0.046298629025110935,0.017733141005497957,0.11272676553167743,0.03086624480733818,0.07953111106857445,0.05694912519924433,0.007401743602752674,0.11272676553167743,0.014232091360196781,0.07953111106857445,0.03726725041985098,0.2,0.0013011379726448266,0.2,0.0005905781706319141
237,237,8642445,358992133,0.35547114870089314,0.04064210786583575,0,-1.5200377477446105,0.7054464859426044,0.37534018265465524,0.30325485884577147,0.3760179238491262,0.33706456625003095,0.3648999211202786,0.3764642635780654,0.30325485884577147,0.37359007034845426,0.33706456625003095,0.35677936788189213,0.36949143151440145,0.30325485884577147,0.3757457765581246,0.33706456625003095,0.37050744549318826,0.2,0.34414158283746354,0.2,0.33190762980850325
238,238,8864381,358992133,0.6357951021546552,0.2499892030856482,1,-2.029982503138855,-0.42041111669601383,0.5830876318413428,0.3573496649101495,0.549885539800988,0.42331935142363936,0.4948117266742299,0.5690748087504583,0.3573496649101495,0.5322781386315603,0.42331935142363936,0.4710788317943943,0.6072706796449224,0.3573496649101495,0.5803252442572843,0.42331935142363936,0.5162715128997695,0.2,0.6515516066037289,0.2,0.6660779731038549
239,239,9099314,358992133,0.0016642478188445007,0.03374394856217898,0,1.3757349689789895,0.8023652079785174,0.009847734700649287,0.10451665457406502,0.018873670714707885,0.07048982013891512,0.03873348745840098,0.013374953009567318,0.10451665457406502,0.024734310337239333,0.07048982013891512,0.04866063337352797,0.005095280023223692,0.10451665457406502,0.010465602511896151,0.07048982013891512,0.03042997931565358,0.2,0.0007379606506771504,0.2,0.0003064027079577575
240,240,4673892,358992134,0.0017456540455711015,0.050346695435317876,0,1.0339088058450903,0.3278259130326102,0.008434826768779099,0.06412590743777197,0.014895662824331576,0.04605553076306219,0.027630742279350196,0.01101349581413402,0.06412590743777197,0.01877091351089678,0.04605553076306219,0.03360866798922469,0.004721805915968452,0.06412590743777197,0.008916996881182162,0.04605553076306219,0.022462998140741933,0.11111111111111113,0.0008452212255037079,0.11111111111111113,0.00038041082459376824
241,241,4907184,358992134,0.48812735850389144,0.17548640593068385,0,-2.0513895626323393,-0.40578000424038596,0.4397741431692832,0.22494562211510677,0.40484387972983515,0.2809800362398154,0.34839786252037386,0.4251101880340877,0.22494562211510677,0.3861087784194156,0.2809800362398154,0.3252019874389186,0.4637994974521908,0.22494562211510677,0.43684692086865173,0.2809800362398154,0.3700888643908191,0.11111111111111113,0.4984188914097535,0.11111111111111113,0.5053944633817334
242,242,5060566,358992134,0.005134581736217304,0.06914613718748139,0,0.6093707464498999,0.15670386988105042,0.017219969019466857,0.07766046189851532,0.02645135838879901,0.061343507066668086,0.04212664706035658,0.021087796289436394,0.07766046189851532,0.031660094439865935,0.061343507066668086,0.048759207177482757,0.011022520361882056,0.07766046189851532,0.017955174055559825,0.061343507066668086,0.03615107399341521,0.11111111111111113,0.002936078958707118,0.11111111111111113,0.0015879131247972294
243,243,5639530,358992134,0.008381295809482507,0.21556423256230348,0,0.4003566440317037,-0.5446876332563346,0.023804425585138133,0.08487439653043719,0.034670921855578844,0.07041235982709439,0.051361428814065184,0.028456312547648806,0.08487439653043719,0.0403271350679611,0.07041235982709439,0.05810099446338496,0.01628729054902108,0.08487439653043719,0.024694160945970642,0.07041235982709439,0.04511082193048118,0.11111111111111113,0.005161087541437175,0.11111111111111113,0.0030211322393555967
244,244,6352843,358992134,0.005633058110991705,0.0606106414498746,0,0.5707031806209553,0.228857257427204,0.018300313370571742,0.07899503831722714,0.027885089379773013,0.06283909684483324,0.043783995164176324,0.02223605955519242,0.07899503831722714,0.033125514478836694,0.06283909684483324,0.05042841000136296,0.011858159294255063,0.07899503831722714,0.019049259677420362,0.06283909684483324,0.03762480454935819,0.11111111111111113,0.0032647907597327143,0.11111111111111113,0.0017900573814262689
245,245,6925757,358992134,0.002540640254220302,0.021423417559629475,0,0.8912706221984292,0.7487434588646834,0.010798859573896763,0.0683671794858102,0.018162408354905294,0.05076723314169141,0.0320091390100483,0.013781676549300743,0.0683671794858102,0.02249260189657196,0.05076723314169141,0.038044694762410056,0.006348276328095289,0.0683671794858102,0.011359539735254047,0.05076723314169141,0.026391248546250166,0.11111111111111113,0.0013016952300411065,0.11111111111111113,0.0006260371274900342
246,246,7149292,358992134,0.46627190267698637,0.12928120862446657,1,-2.0116512467360455,-0.21006514526288983,0.4240143795830961,0.22159555768624303,0.39236936130748645,0.2754475536584031,0.3393109345017453,0.41068822486991635,0.22159555768624303,0.3750175464288645,0.2754475536584031,0.31739141042209545,0.44540944439033475,0.22159555768624303,0.42160032334342656,0.2754475536584031,0.3596916893289838,0.11111111111111113,0.4738338318999932,0.11111111111111113,0.4784733519629405
247,247,7272345,358992134,0.01240205316658741,0.22095333837636105,0,0.2245811172395784,-0.5617803052320989,0.03114950235021172,0.09187428649608806,0.043083776782637986,0.07870301792814031,0.0605070779755525,0.03632727791082804,0.09187428649608806,0.049098132285065856,0.07870301792814031,0.066960949431309,0.022194952012113415,0.09187428649608806,0.03215115625181675,0.07870301792814031,0.05409347749957712,0.11111111111111113,0.008090658766728534,0.11111111111111113,0.005051993089982838
248,248,8617699,358992134,0.009763455696052008,0.05718792287388169,0,0.3328496929827276,0.2601825887861611,0.02650358057955636,0.08756155003280025,0.037637541376652546,0.07345166453029188,0.054872172674331685,0.031298968429455475,0.08756155003280025,0.04339928347252151,0.07345166453029188,0.06150367831381149,0.018358053696139093,0.08756155003280025,0.027426468240717823,0.07345166453029188,0.04838502162037325,0.11111111111111113,0.006147744208102873,0.11111111111111113,0.0036746408676803922
249,249,3409581,358992135,0.027975289627082785,0.0170544697877651,0,0.4578817726074055,0.587277079375941,0.037462107516275274,0.06188785928251384,0.042075180861313545,0.0559376201150896,0.04874768507369342,0.03951360779401357,0.06188785928251384,0.044438993178966615,0.0559376201150896,0.05110932748751345,0.03337928280759314,0.06188785928251384,0.037870111832839705,0.0559376201150896,0.0463438968327084,0.07692307692307694,0.024668315419917066,0.07692307692307694,0.0218086356773608
250,250,3876623,358992135,0.059597037290713376,0.0504072998653157,0,0.07907385733896943,0.06595866584949012,0.0650174790939272,0.07375502083769489,0.0671944551726791,0.07211308249747535,0.06978676476421612,0.06602511616729734,0.07375502083769489,0.06811862825854931,0.07211308249747535,0.07063238599155382,0.0629188224611713,0.07375502083769489,0.06521807144713028,0.07211308249747535,0.06885706029277452,0.07692307692307694,0.057296593221785305,0.07692307692307694,0.0549658968640834
251,251,4776161,358992135,0.06318687104473328,0.07057021981144206,0,0.047821315987844136,-0.11454399390166102,0.06788114815237525,0.07475603626699524,0.0696738021422388,0.07354542909395921,0.07175374073872821,0.0687164032148379,0.07475603626699524,0.07041695946978649,0.07354542909395921,0.07241024111391506,0.06611459742817637,0.07475603626699524,0.06804745521746157,0.07354542909395921,0.0710089352944663,0.07692307692307694,0.06124045187297727,0.07692307692307694,0.05917475043258911
252,252,4850809,358992135,0.07250913437937377,0.025581704681647752,1,-0.026968825847383013,0.40176153759157424,0.07513494801960699,0.07729015574121845,0.0759529643019098,0.07717177169090915,0.0767343403237227,0.07553296617858124,0.07729015574121845,0.07623727676356434,0.07717177169090915,0.07691171822676444,0.07421117293473024,0.07729015574121845,0.07521428461628804,0.07717177169090915,0.07645807394631576,0.07692307692307694,0.07123810313343856,0.07692307692307694,0.0698470497927746
253,253,5607823,358992135,0.036842943893370984,0.023088181120620655,0,0.32508580454382646,0.4496709550926203,0.04570649586382408,0.06587528548505533,0.04973950042024422,0.061149499753848355,0.05543667788454137,0.047543842178903645,0.06587528548505533,0.0516771232133292,0.061149499753848355,0.057479322729917244,0.0420239239529489,0.06587528548505533,0.046071998256400876,0.061149499753848355,0.053339683461517344,0.07692307692307694,0.03367463202564614,0.07692307692307694,0.030549890131198316
254,254,6469440,358992135,0.10741469488566696,0.20672084591230502,0,-0.2509501597473911,-0.7718247154524762,0.10093244871846696,0.08561534904496178,0.09794553325267322,0.08908662293493727,0.09367674657026213,0.09962160357862378,0.08561534904496178,0.0964440924174779,0.08908662293493727,0.09199631020518098,0.10363377349029104,0.08561534904496178,0.10067175478906944,0.08908662293493727,0.09522145646826284,0.07692307692307694,0.1096302415536149,0.07692307692307694,0.11151199286478726
255,255,6697867,358992135,0.06827545929005137,0.08442806825626319,0,0.005950214196745927,-0.2150745772584038,0.07171779546035423,0.07609716300813903,0.07299554766595592,0.07546443879840839,0.07438902886855177,0.07232209891332794,0.07609716300813903,0.07349618618015778,0.07546443879840839,0.07479215149879749,0.0703961890415283,0.07609716300813903,0.07183816825172676,0.07546443879840839,0.07389194491039668,0.07692307692307694,0.06652430079836447,0.07692307692307694,0.06481363061870823
256,256,7162694,358992135,0.07429738850028857,0.03528510990572098,0,-0.04040874854668633,0.24684603207675804,0.07656617755581796,0.07778970609441449,0.0771915493927855,0.07788671823089592,0.07771649718760541,0.07687774925551795,0.07778970609441449,0.07738523076379597,0.07788671823089592,0.07779931922483531,0.07580915109969849,0.07778970609441449,0.07662831679513289,0.07788671823089592,0.07753273180455311,0.07692307692307694,0.07321302837094713,0.07692307692307694,0.07195611303943099
257,257,7387197,358992135,0.05427428949360758,0.04651219033026858,0,0.12844235538540805,0.10764634878518292,0.06049384568027046,0.072173753326978,0.06327792132514466,0.06985045689670033,0.06667960466276746,0.06177378831987008,0.072173753326978,0.06448803839268086,0.06985045689670033,0.06782397319244615,0.058030852434594236,0.072173753326978,0.06074859725081198,0.06985045689670033,0.06545782195168598,0.07692307692307694,0.05176031764833405,0.07692307692307694,0.049210637067729004
258,258,7548003,358992135,0.03962778000754348,0.02767833884949714,0,0.28899671572632435,0.3644744122195112,0.04811000888979033,0.06703121499266994,0.05206125202488499,0.0625658980822919,0.05738104273336236,0.04980367279103254,0.06703121499266994,0.05394834545747596,0.0625658980822919,0.059236988822981756,0.04470355898280094,0.06703121499266994,0.04844694755636144,0.0625658980822919,0.05546646811465616,0.07692307692307694,0.036453163327086265,0.07692307692307694,0.033508905138913636
259,259,7700053,358992135,0.1877478502269019,0.28424116312941944,0,-0.5998713665960254,-0.9964402137401931,0.15544345341173066,0.09972580032228942,0.14188543748309654,0.11068464201201067,0.1255986301165776,0.14915838305037682,0.09972580032228942,0.13612911672986594,0.11068464201201067,0.12033888159061658,0.1678212183697379,0.09972580032228942,0.15419225012853982,0.11068464201201067,0.13147131838504447,0.07692307692307694,0.2014090017775341,0.07692307692307694,0.21534817511515603
260,260,8207723,358992135,0.13714248606883694,0.06447814664561499,0,-0.3987936928232605,-0.06509721716541336,0.121539616873842,0.09111056585670942,0.11504085645399388,0.0979417523538663,0.10614753107673955,0.11864939089465437,0.09111056585670942,0.11189747795168592,0.0979417523538663,0.10326494530366684,0.12801963072969333,0.09111056585670942,0.12096452880765236,0.0979417523538663,0.10934887420388155,0.07692307692307694,0.1432274641326074,0.07692307692307694,0.14913787756532654
261,261,8603837,358992135,0.07110877529182917,0.06395426170411937,0,-0.016259242225777674,-0.06065431347292967,0.07399447476371859,0.07689208974036021,0.07496599950307992,0.07660206753960754,0.07595170999923201,0.07446137766296276,0.07689208974036021,0.07532253122266372,0.07660206753960754,0.07620443461181084,0.07293782626703593,0.07689208974036021,0.07408751505058475,0.07660206753960754,0.07560173433373717,0.07692307692307694,0.0696643867177472,0.07692307692307694,0.06816644569194208
262,262,32876,358995877,0.10642673567622807,0.16484463724727103,0,0.28822367418095607,0.09435976179813935,0.12976902075083474,0.1778060528780971,0.14033609458204022,0.16719572064289018,0.15403054044686978,0.13447031531060605,0.1778060528780971,0.1453501292145478,0.16719572064289018,0.15886193647821012,0.1204284773707334,0.1778060528780971,0.13072000022327732,0.16719572064289018,0.1492630958150908,0.2,0.09760691132815935,0.2,0.08919188245308397
263,263,3858915,358995877,0.05112958411685144,0.08991525668032967,0,0.710291822354281,0.4733343139987918,0.07696334672769349,0.15154878269946612,0.09072099377946304,0.13256532165717394,0.11039547682305462,0.08286669605841679,0.15154878269946612,0.0974041641317996,0.13256532165717394,0.11795414753423906,0.06561929632275429,0.15154878269946612,0.07813243874986488,0.13256532165717394,0.1029487376504088,0.2,0.04291692378075116,0.2,0.03574466091508293
264,264,5941668,358995877,0.20130851705241315,0.24123605450820157,0,-0.12774676875166505,-0.1682353103705689,0.2072998076383303,0.2070756624221317,0.20887038849901887,0.2087903684172584,0.20956247069311815,0.20822641055627994,0.2070756624221317,0.20939594198422948,0.2087903684172584,0.209530586508033,0.20537655203271477,0.2070756624221317,0.2075145510106158,0.2087903684172584,0.20958671377139115,0.2,0.197971676628346,0.2,0.19394629022255164
265,265,6429675,358995877,0.42485803743862127,0.2536071342265709,1,-0.6927686160392731,-0.2043462939826182,0.3669015401598551,0.2526701386894483,0.3414387796141169,0.27720838062716213,0.3090179903858459,0.3553336042240326,0.2526701386894483,0.32963585121458805,0.27720838062716213,0.2973839708596003,0.39001256219032326,0.2526701386894483,0.3645268102625106,0.27720838062716213,0.320501091730242,0.2,0.4476213226683226,0.2,0.46992138747636364
